wordForm,page,totalCount
visual,17,124
visual,17,124
visual,31,124
visual,31,124
visual,31,124
visual,32,124
visual,34,124
visual,38,124
visual,40,124
visual,40,124
visual,41,124
visual,41,124
visual,41,124
visual,42,124
visual,42,124
visual,43,124
visual,43,124
visual,43,124
visual,43,124
visual,43,124
visual,43,124
visual,43,124
visual,44,124
visual,44,124
visual,44,124
visual,47,124
visual,50,124
visual,53,124
visual,55,124
visual,56,124
visual,58,124
visual,58,124
visual,64,124
visual,64,124
visual,66,124
visual,68,124
visual,68,124
visual,68,124
visual,69,124
visual,72,124
visual,72,124
visual,72,124
visual,72,124
visual,73,124
visual,73,124
visual,77,124
visual,80,124
visual,85,124
visual,87,124
visual,87,124
visual,91,124
visual,94,124
visual,94,124
visual,94,124
visual,95,124
visual,96,124
visual,98,124
visual,98,124
visual,100,124
visual,101,124
visual,101,124
visual,105,124
visual,105,124
visual,106,124
visual,107,124
visual,107,124
visual,108,124
visual,110,124
visual,112,124
visual,112,124
visual,112,124
visual,113,124
visual,114,124
visual,120,124
visual,120,124
visual,130,124
visual,130,124
visual,136,124
visual,143,124
visual,144,124
visual,144,124
visual,146,124
visual,146,124
visual,146,124
visual,147,124
visual,147,124
visual,147,124
visual,147,124
visual,147,124
visual,147,124
visual,148,124
visual,148,124
visual,149,124
visual,149,124
visual,153,124
visual,154,124
visual,156,124
visual,156,124
visual,156,124
visual,159,124
visual,160,124
visual,161,124
visual,163,124
visual,163,124
visual,163,124
visual,168,124
visual,171,124
visual,172,124
visual,174,124
visual,176,124
visual,182,124
visual,184,124
visual,184,124
visual,184,124
visual,184,124
visual,186,124
visual,186,124
visual,190,124
visual,190,124
visual,190,124
visual,193,124
just,5,121
just,6,121
just,14,121
just,16,121
just,18,121
just,19,121
just,20,121
just,24,121
just,25,121
just,26,121
just,31,121
just,34,121
just,34,121
just,36,121
just,39,121
just,39,121
just,41,121
just,41,121
just,41,121
just,41,121
just,42,121
just,44,121
just,44,121
just,48,121
just,48,121
just,48,121
just,51,121
just,51,121
just,51,121
just,53,121
just,56,121
just,56,121
just,61,121
just,62,121
just,65,121
just,66,121
just,69,121
just,70,121
just,72,121
just,75,121
just,75,121
just,75,121
just,76,121
just,85,121
just,85,121
just,85,121
just,88,121
just,92,121
just,93,121
just,93,121
just,95,121
just,96,121
just,100,121
just,100,121
just,101,121
just,101,121
just,103,121
just,104,121
just,104,121
just,107,121
just,110,121
just,110,121
just,113,121
just,115,121
just,118,121
just,118,121
just,119,121
just,120,121
just,121,121
just,121,121
just,124,121
just,125,121
just,125,121
just,128,121
just,131,121
just,134,121
just,134,121
just,137,121
just,138,121
just,138,121
just,142,121
just,142,121
just,143,121
just,144,121
just,144,121
just,147,121
just,147,121
just,152,121
just,154,121
just,155,121
just,157,121
just,158,121
just,163,121
just,164,121
just,168,121
just,170,121
just,170,121
just,171,121
just,172,121
just,172,121
just,174,121
just,176,121
just,181,121
just,186,121
just,187,121
just,189,121
just,190,121
just,191,121
just,199,121
just,202,121
just,204,121
just,204,121
just,204,121
just,205,121
just,205,121
just,205,121
just,206,121
just,207,121
just,207,121
just,207,121
just,207,121
number,5,112
number,7,112
number,17,112
number,17,112
number,17,112
number,17,112
number,18,112
number,21,112
number,25,112
number,30,112
number,31,112
number,32,112
number,42,112
number,42,112
number,42,112
number,44,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,46,112
number,47,112
number,47,112
number,47,112
number,47,112
number,48,112
number,48,112
number,48,112
number,48,112
number,49,112
number,49,112
number,49,112
number,49,112
number,50,112
number,51,112
number,52,112
number,52,112
number,52,112
number,52,112
number,53,112
number,53,112
number,58,112
number,58,112
number,58,112
number,58,112
number,58,112
number,59,112
number,60,112
number,60,112
number,61,112
number,66,112
number,72,112
number,72,112
number,72,112
number,73,112
number,73,112
number,75,112
number,75,112
number,80,112
number,80,112
number,81,112
number,83,112
number,86,112
number,88,112
number,92,112
number,92,112
number,93,112
number,94,112
number,94,112
number,94,112
number,94,112
number,94,112
number,94,112
number,97,112
number,102,112
number,104,112
number,105,112
number,105,112
number,105,112
number,105,112
number,106,112
number,106,112
number,106,112
number,107,112
number,107,112
number,107,112
number,107,112
number,113,112
number,114,112
number,114,112
number,114,112
number,115,112
number,115,112
number,116,112
number,117,112
number,117,112
number,118,112
number,120,112
number,120,112
number,126,112
number,138,112
number,153,112
number,156,112
number,168,112
number,183,112
number,191,112
design,7,109
design,9,109
design,10,109
design,11,109
design,28,109
design,28,109
design,29,109
design,31,109
design,31,109
design,31,109
design,34,109
design,34,109
design,37,109
design,42,109
design,43,109
design,46,109
design,53,109
design,58,109
design,61,109
design,64,109
design,66,109
design,68,109
design,69,109
design,69,109
design,74,109
design,74,109
design,74,109
design,75,109
design,76,109
design,78,109
design,81,109
design,81,109
design,85,109
design,85,109
design,85,109
design,85,109
design,87,109
design,87,109
design,87,109
design,88,109
design,90,109
design,96,109
design,97,109
design,100,109
design,104,109
design,125,109
design,128,109
design,128,109
design,129,109
design,129,109
design,130,109
design,131,109
design,131,109
design,132,109
design,139,109
design,144,109
design,144,109
design,145,109
design,146,109
design,146,109
design,146,109
design,147,109
design,148,109
design,149,109
design,149,109
design,151,109
design,151,109
design,152,109
design,153,109
design,153,109
design,153,109
design,154,109
design,154,109
design,154,109
design,155,109
design,155,109
design,155,109
design,156,109
design,156,109
design,159,109
design,159,109
design,160,109
design,163,109
design,171,109
design,171,109
design,171,109
design,172,109
design,172,109
design,172,109
design,173,109
design,173,109
design,173,109
design,173,109
design,173,109
design,174,109
design,181,109
design,186,109
design,190,109
design,190,109
design,190,109
design,190,109
design,190,109
design,191,109
design,191,109
design,196,109
design,201,109
design,201,109
design,202,109
design,205,109
people,3,104
people,6,104
people,6,104
people,10,104
people,15,104
people,18,104
people,20,104
people,21,104
people,24,104
people,24,104
people,24,104
people,26,104
people,28,104
people,28,104
people,28,104
people,29,104
people,30,104
people,38,104
people,40,104
people,40,104
people,41,104
people,42,104
people,42,104
people,42,104
people,43,104
people,43,104
people,43,104
people,44,104
people,53,104
people,63,104
people,64,104
people,64,104
people,71,104
people,72,104
people,74,104
people,79,104
people,84,104
people,85,104
people,86,104
people,87,104
people,88,104
people,90,104
people,90,104
people,92,104
people,95,104
people,100,104
people,108,104
people,108,104
people,108,104
people,108,104
people,108,104
people,108,104
people,115,104
people,115,104
people,124,104
people,126,104
people,126,104
people,128,104
people,131,104
people,131,104
people,134,104
people,136,104
people,139,104
people,140,104
people,140,104
people,140,104
people,141,104
people,141,104
people,141,104
people,142,104
people,153,104
people,153,104
people,153,104
people,153,104
people,154,104
people,154,104
people,156,104
people,161,104
people,163,104
people,168,104
people,168,104
people,168,104
people,169,104
people,169,104
people,170,104
people,173,104
people,174,104
people,174,104
people,177,104
people,183,104
people,183,104
people,184,104
people,187,104
people,188,104
people,188,104
people,190,104
people,198,104
people,198,104
people,202,104
people,205,104
people,205,104
people,205,104
people,205,104
people,205,104
experience,6,102
experience,7,102
experience,10,102
experience,11,102
experience,17,102
experience,18,102
experience,20,102
experience,21,102
experience,28,102
experience,28,102
experience,28,102
experience,36,102
experience,37,102
experience,37,102
experience,37,102
experience,38,102
experience,38,102
experience,39,102
experience,39,102
experience,40,102
experience,41,102
experience,41,102
experience,41,102
experience,41,102
experience,44,102
experience,46,102
experience,46,102
experience,48,102
experience,50,102
experience,50,102
experience,51,102
experience,55,102
experience,55,102
experience,58,102
experience,60,102
experience,70,102
experience,75,102
experience,76,102
experience,77,102
experience,79,102
experience,83,102
experience,84,102
experience,87,102
experience,87,102
experience,92,102
experience,94,102
experience,105,102
experience,109,102
experience,109,102
experience,110,102
experience,116,102
experience,123,102
experience,124,102
experience,124,102
experience,125,102
experience,126,102
experience,127,102
experience,127,102
experience,128,102
experience,128,102
experience,128,102
experience,129,102
experience,130,102
experience,132,102
experience,133,102
experience,133,102
experience,135,102
experience,136,102
experience,137,102
experience,137,102
experience,139,102
experience,139,102
experience,141,102
experience,146,102
experience,149,102
experience,151,102
experience,153,102
experience,153,102
experience,155,102
experience,155,102
experience,156,102
experience,156,102
experience,156,102
experience,159,102
experience,161,102
experience,161,102
experience,168,102
experience,168,102
experience,168,102
experience,169,102
experience,169,102
experience,169,102
experience,169,102
experience,183,102
experience,183,102
experience,184,102
experience,189,102
experience,196,102
experience,198,102
experience,198,102
experience,201,102
experience,202,102
things,7,100
things,11,100
things,15,100
things,15,100
things,15,100
things,15,100
things,17,100
things,21,100
things,22,100
things,26,100
things,32,100
things,32,100
things,36,100
things,37,100
things,37,100
things,37,100
things,38,100
things,38,100
things,39,100
things,43,100
things,43,100
things,43,100
things,43,100
things,44,100
things,44,100
things,44,100
things,44,100
things,44,100
things,44,100
things,44,100
things,46,100
things,52,100
things,59,100
things,62,100
things,62,100
things,63,100
things,65,100
things,65,100
things,66,100
things,68,100
things,72,100
things,72,100
things,72,100
things,72,100
things,73,100
things,84,100
things,98,100
things,110,100
things,113,100
things,119,100
things,120,100
things,128,100
things,131,100
things,132,100
things,134,100
things,135,100
things,135,100
things,137,100
things,140,100
things,142,100
things,142,100
things,146,100
things,152,100
things,157,100
things,159,100
things,159,100
things,159,100
things,159,100
things,160,100
things,160,100
things,161,100
things,163,100
things,163,100
things,169,100
things,169,100
things,169,100
things,170,100
things,170,100
things,171,100
things,173,100
things,173,100
things,174,100
things,176,100
things,178,100
things,187,100
things,188,100
things,189,100
things,189,100
things,190,100
things,190,100
things,190,100
things,191,100
things,199,100
things,199,100
things,200,100
things,204,100
things,205,100
things,205,100
things,206,100
things,206,100
different,3,91
different,15,91
different,19,91
different,20,91
different,41,91
different,44,91
different,49,91
different,53,91
different,54,91
different,55,91
different,56,91
different,62,91
different,63,91
different,65,91
different,65,91
different,66,91
different,66,91
different,73,91
different,76,91
different,77,91
different,77,91
different,79,91
different,81,91
different,81,91
different,82,91
different,82,91
different,82,91
different,82,91
different,84,91
different,84,91
different,84,91
different,85,91
different,85,91
different,87,91
different,91,91
different,91,91
different,91,91
different,91,91
different,95,91
different,96,91
different,99,91
different,99,91
different,99,91
different,100,91
different,102,91
different,102,91
different,105,91
different,105,91
different,106,91
different,107,91
different,107,91
different,110,91
different,113,91
different,113,91
different,114,91
different,114,91
different,114,91
different,128,91
different,131,91
different,134,91
different,139,91
different,140,91
different,140,91
different,140,91
different,141,91
different,142,91
different,142,91
different,148,91
different,149,91
different,149,91
different,149,91
different,154,91
different,155,91
different,155,91
different,155,91
different,160,91
different,161,91
different,165,91
different,178,91
different,178,91
different,182,91
different,184,91
different,184,91
different,184,91
different,186,91
different,186,91
different,198,91
different,199,91
different,199,91
different,202,91
different,204,91
better,5,90
better,6,90
better,15,90
better,15,90
better,15,90
better,15,90
better,19,90
better,27,90
better,27,90
better,27,90
better,28,90
better,29,90
better,31,90
better,31,90
better,31,90
better,32,90
better,34,90
better,36,90
better,36,90
better,37,90
better,38,90
better,38,90
better,38,90
better,41,90
better,41,90
better,42,90
better,46,90
better,62,90
better,64,90
better,64,90
better,66,90
better,66,90
better,70,90
better,71,90
better,74,90
better,80,90
better,82,90
better,88,90
better,88,90
better,90,90
better,96,90
better,98,90
better,102,90
better,105,90
better,106,90
better,106,90
better,108,90
better,112,90
better,114,90
better,120,90
better,121,90
better,121,90
better,121,90
better,125,90
better,132,90
better,133,90
better,135,90
better,140,90
better,141,90
better,143,90
better,145,90
better,145,90
better,145,90
better,149,90
better,149,90
better,154,90
better,157,90
better,162,90
better,165,90
better,168,90
better,172,90
better,183,90
better,184,90
better,186,90
better,187,90
better,187,90
better,188,90
better,191,90
better,191,90
better,191,90
better,191,90
better,191,90
better,191,90
better,199,90
better,201,90
better,204,90
better,204,90
better,206,90
better,206,90
better,206,90
know,5,87
know,6,87
know,7,87
know,7,87
know,8,87
know,11,87
know,14,87
know,26,87
know,27,87
know,28,87
know,28,87
know,28,87
know,28,87
know,28,87
know,28,87
know,36,87
know,36,87
know,36,87
know,37,87
know,37,87
know,41,87
know,52,87
know,52,87
know,55,87
know,68,87
know,76,87
know,87,87
know,93,87
know,106,87
know,113,87
know,115,87
know,115,87
know,120,87
know,121,87
know,121,87
know,121,87
know,121,87
know,126,87
know,126,87
know,129,87
know,130,87
know,131,87
know,133,87
know,134,87
know,135,87
know,136,87
know,136,87
know,136,87
know,136,87
know,139,87
know,140,87
know,141,87
know,143,87
know,149,87
know,152,87
know,158,87
know,158,87
know,161,87
know,169,87
know,169,87
know,169,87
know,170,87
know,171,87
know,171,87
know,171,87
know,173,87
know,174,87
know,174,87
know,176,87
know,181,87
know,183,87
know,183,87
know,186,87
know,188,87
know,188,87
know,188,87
know,189,87
know,189,87
know,191,87
know,193,87
know,199,87
know,200,87
know,200,87
know,201,87
know,204,87
know,204,87
know,206,87
real,4,84
real,5,84
real,6,84
real,6,84
real,10,84
real,14,84
real,14,84
real,14,84
real,15,84
real,19,84
real,19,84
real,19,84
real,21,84
real,26,84
real,28,84
real,29,84
real,29,84
real,38,84
real,39,84
real,42,84
real,46,84
real,49,84
real,59,84
real,66,84
real,72,84
real,73,84
real,75,84
real,75,84
real,75,84
real,75,84
real,75,84
real,76,84
real,76,84
real,77,84
real,80,84
real,84,84
real,90,84
real,90,84
real,95,84
real,96,84
real,97,84
real,108,84
real,109,84
real,110,84
real,112,84
real,120,84
real,125,84
real,125,84
real,133,84
real,135,84
real,135,84
real,139,84
real,139,84
real,139,84
real,139,84
real,139,84
real,140,84
real,140,84
real,144,84
real,149,84
real,151,84
real,153,84
real,153,84
real,153,84
real,154,84
real,154,84
real,157,84
real,158,84
real,159,84
real,159,84
real,159,84
real,159,84
real,161,84
real,162,84
real,170,84
real,173,84
real,177,84
real,182,84
real,184,84
real,188,84
real,193,84
real,198,84
real,199,84
real,202,84
numbers,9,83
numbers,10,83
numbers,16,83
numbers,16,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,17,83
numbers,18,83
numbers,18,83
numbers,20,83
numbers,20,83
numbers,24,83
numbers,26,83
numbers,26,83
numbers,28,83
numbers,31,83
numbers,31,83
numbers,31,83
numbers,31,83
numbers,32,83
numbers,32,83
numbers,34,83
numbers,43,83
numbers,44,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,46,83
numbers,47,83
numbers,47,83
numbers,48,83
numbers,48,83
numbers,48,83
numbers,48,83
numbers,49,83
numbers,50,83
numbers,66,83
numbers,71,83
numbers,72,83
numbers,75,83
numbers,77,83
numbers,80,83
numbers,81,83
numbers,86,83
numbers,93,83
numbers,93,83
numbers,94,83
numbers,94,83
numbers,94,83
numbers,94,83
numbers,94,83
numbers,98,83
numbers,98,83
numbers,101,83
numbers,105,83
numbers,105,83
numbers,106,83
numbers,106,83
numbers,106,83
numbers,107,83
numbers,107,83
numbers,107,83
numbers,115,83
numbers,116,83
numbers,116,83
numbers,120,83
numbers,153,83
numbers,157,83
numbers,183,83
stories,3,82
stories,4,82
stories,8,82
stories,15,82
stories,15,82
stories,15,82
stories,21,82
stories,38,82
stories,39,82
stories,39,82
stories,39,82
stories,39,82
stories,44,82
stories,59,82
stories,59,82
stories,63,82
stories,69,82
stories,69,82
stories,92,82
stories,92,82
stories,117,82
stories,121,82
stories,133,82
stories,133,82
stories,133,82
stories,133,82
stories,133,82
stories,134,82
stories,134,82
stories,134,82
stories,134,82
stories,135,82
stories,135,82
stories,135,82
stories,135,82
stories,135,82
stories,135,82
stories,135,82
stories,135,82
stories,136,82
stories,136,82
stories,136,82
stories,137,82
stories,138,82
stories,140,82
stories,140,82
stories,141,82
stories,141,82
stories,141,82
stories,141,82
stories,141,82
stories,141,82
stories,142,82
stories,142,82
stories,142,82
stories,142,82
stories,142,82
stories,142,82
stories,143,82
stories,143,82
stories,144,82
stories,147,82
stories,147,82
stories,149,82
stories,149,82
stories,152,82
stories,165,82
stories,168,82
stories,171,82
stories,174,82
stories,187,82
stories,188,82
stories,189,82
stories,189,82
stories,190,82
stories,191,82
stories,192,82
stories,202,82
stories,202,82
stories,202,82
stories,205,82
stories,207,82
work,9,80
work,10,80
work,11,80
work,20,80
work,25,80
work,28,80
work,28,80
work,29,80
work,29,80
work,32,80
work,32,80
work,32,80
work,33,80
work,39,80
work,39,80
work,39,80
work,42,80
work,56,80
work,74,80
work,85,80
work,85,80
work,90,80
work,91,80
work,92,80
work,102,80
work,114,80
work,115,80
work,120,80
work,127,80
work,131,80
work,131,80
work,131,80
work,131,80
work,132,80
work,132,80
work,132,80
work,138,80
work,138,80
work,141,80
work,141,80
work,141,80
work,144,80
work,151,80
work,156,80
work,158,80
work,159,80
work,159,80
work,159,80
work,160,80
work,169,80
work,171,80
work,172,80
work,172,80
work,172,80
work,172,80
work,173,80
work,173,80
work,173,80
work,173,80
work,173,80
work,183,80
work,186,80
work,187,80
work,187,80
work,187,80
work,191,80
work,198,80
work,198,80
work,198,80
work,198,80
work,199,80
work,199,80
work,199,80
work,199,80
work,201,80
work,201,80
work,201,80
work,202,80
work,203,80
work,207,80
life,2,76
life,4,76
life,5,76
life,7,76
life,15,76
life,15,76
life,18,76
life,21,76
life,21,76
life,21,76
life,24,76
life,24,76
life,26,76
life,28,76
life,29,76
life,29,76
life,35,76
life,37,76
life,37,76
life,39,76
life,42,76
life,42,76
life,48,76
life,52,76
life,52,76
life,52,76
life,55,76
life,55,76
life,55,76
life,63,76
life,75,76
life,80,76
life,96,76
life,109,76
life,109,76
life,118,76
life,126,76
life,129,76
life,133,76
life,133,76
life,133,76
life,133,76
life,133,76
life,134,76
life,134,76
life,134,76
life,135,76
life,135,76
life,139,76
life,141,76
life,142,76
life,142,76
life,142,76
life,143,76
life,151,76
life,153,76
life,154,76
life,154,76
life,161,76
life,162,76
life,168,76
life,168,76
life,170,76
life,177,76
life,182,76
life,183,76
life,188,76
life,189,76
life,189,76
life,191,76
life,191,76
life,205,76
life,205,76
life,205,76
life,206,76
life,206,76
reality,5,75
reality,5,75
reality,5,75
reality,5,75
reality,6,75
reality,6,75
reality,7,75
reality,14,75
reality,15,75
reality,15,75
reality,17,75
reality,20,75
reality,20,75
reality,20,75
reality,21,75
reality,22,75
reality,27,75
reality,28,75
reality,35,75
reality,37,75
reality,37,75
reality,37,75
reality,38,75
reality,41,75
reality,42,75
reality,46,75
reality,50,75
reality,51,75
reality,56,75
reality,56,75
reality,59,75
reality,59,75
reality,61,75
reality,61,75
reality,63,75
reality,64,75
reality,66,75
reality,66,75
reality,87,75
reality,94,75
reality,104,75
reality,112,75
reality,114,75
reality,114,75
reality,114,75
reality,117,75
reality,120,75
reality,133,75
reality,134,75
reality,134,75
reality,139,75
reality,140,75
reality,155,75
reality,156,75
reality,156,75
reality,159,75
reality,161,75
reality,161,75
reality,161,75
reality,162,75
reality,163,75
reality,164,75
reality,168,75
reality,168,75
reality,169,75
reality,169,75
reality,169,75
reality,169,75
reality,170,75
reality,171,75
reality,183,75
reality,198,75
reality,202,75
reality,205,75
reality,207,75
knowledge,4,72
knowledge,5,72
knowledge,5,72
knowledge,5,72
knowledge,6,72
knowledge,6,72
knowledge,7,72
knowledge,7,72
knowledge,9,72
knowledge,10,72
knowledge,10,72
knowledge,10,72
knowledge,14,72
knowledge,15,72
knowledge,26,72
knowledge,26,72
knowledge,27,72
knowledge,28,72
knowledge,38,72
knowledge,38,72
knowledge,38,72
knowledge,39,72
knowledge,43,72
knowledge,44,72
knowledge,46,72
knowledge,49,72
knowledge,52,72
knowledge,64,72
knowledge,64,72
knowledge,65,72
knowledge,65,72
knowledge,92,72
knowledge,92,72
knowledge,93,72
knowledge,112,72
knowledge,112,72
knowledge,113,72
knowledge,113,72
knowledge,114,72
knowledge,116,72
knowledge,116,72
knowledge,120,72
knowledge,126,72
knowledge,131,72
knowledge,133,72
knowledge,133,72
knowledge,134,72
knowledge,136,72
knowledge,138,72
knowledge,138,72
knowledge,139,72
knowledge,140,72
knowledge,140,72
knowledge,140,72
knowledge,140,72
knowledge,140,72
knowledge,141,72
knowledge,142,72
knowledge,146,72
knowledge,159,72
knowledge,159,72
knowledge,161,72
knowledge,170,72
knowledge,172,72
knowledge,176,72
knowledge,182,72
knowledge,184,72
knowledge,187,72
knowledge,188,72
knowledge,200,72
knowledge,204,72
knowledge,206,72
line,17,72
line,18,72
line,27,72
line,32,72
line,33,72
line,42,72
line,47,72
line,47,72
line,47,72
line,47,72
line,48,72
line,49,72
line,49,72
line,49,72
line,50,72
line,51,72
line,52,72
line,52,72
line,53,72
line,55,72
line,58,72
line,58,72
line,58,72
line,58,72
line,58,72
line,58,72
line,61,72
line,62,72
line,68,72
line,69,72
line,70,72
line,70,72
line,71,72
line,71,72
line,71,72
line,71,72
line,71,72
line,71,72
line,72,72
line,72,72
line,72,72
line,73,72
line,80,72
line,91,72
line,97,72
line,102,72
line,102,72
line,103,72
line,103,72
line,103,72
line,105,72
line,105,72
line,106,72
line,108,72
line,108,72
line,120,72
line,128,72
line,141,72
line,146,72
line,151,72
line,156,72
line,159,72
line,159,72
line,159,72
line,159,72
line,159,72
line,161,72
line,163,72
line,165,72
line,183,72
line,196,72
line,206,72
meaning,4,72
meaning,6,72
meaning,7,72
meaning,7,72
meaning,11,72
meaning,16,72
meaning,32,72
meaning,32,72
meaning,43,72
meaning,43,72
meaning,43,72
meaning,48,72
meaning,48,72
meaning,49,72
meaning,49,72
meaning,53,72
meaning,62,72
meaning,66,72
meaning,67,72
meaning,67,72
meaning,68,72
meaning,68,72
meaning,68,72
meaning,73,72
meaning,73,72
meaning,73,72
meaning,74,72
meaning,74,72
meaning,75,72
meaning,75,72
meaning,82,72
meaning,83,72
meaning,92,72
meaning,116,72
meaning,117,72
meaning,117,72
meaning,120,72
meaning,128,72
meaning,128,72
meaning,129,72
meaning,131,72
meaning,131,72
meaning,138,72
meaning,139,72
meaning,140,72
meaning,140,72
meaning,140,72
meaning,140,72
meaning,140,72
meaning,141,72
meaning,142,72
meaning,142,72
meaning,147,72
meaning,151,72
meaning,154,72
meaning,160,72
meaning,160,72
meaning,160,72
meaning,160,72
meaning,161,72
meaning,177,72
meaning,183,72
meaning,183,72
meaning,184,72
meaning,189,72
meaning,189,72
meaning,190,72
meaning,190,72
meaning,190,72
meaning,191,72
meaning,196,72
meaning,207,72
value,14,71
value,18,71
value,18,71
value,18,71
value,18,71
value,19,71
value,19,71
value,19,71
value,19,71
value,19,71
value,19,71
value,19,71
value,21,71
value,27,71
value,31,71
value,31,71
value,31,71
value,31,71
value,32,71
value,32,71
value,32,71
value,33,71
value,47,71
value,48,71
value,61,71
value,70,71
value,70,71
value,72,71
value,72,71
value,73,71
value,73,71
value,74,71
value,75,71
value,75,71
value,76,71
value,76,71
value,76,71
value,77,71
value,80,71
value,81,71
value,81,71
value,82,71
value,86,71
value,86,71
value,86,71
value,88,71
value,98,71
value,102,71
value,102,71
value,109,71
value,113,71
value,113,71
value,113,71
value,118,71
value,118,71
value,118,71
value,120,71
value,127,71
value,130,71
value,130,71
value,155,71
value,157,71
value,158,71
value,178,71
value,184,71
value,188,71
value,189,71
value,189,71
value,190,71
value,190,71
value,190,71
good,4,70
good,5,70
good,5,70
good,21,70
good,24,70
good,27,70
good,29,70
good,31,70
good,31,70
good,34,70
good,36,70
good,39,70
good,39,70
good,54,70
good,55,70
good,68,70
good,68,70
good,72,70
good,73,70
good,74,70
good,76,70
good,82,70
good,83,70
good,87,70
good,87,70
good,88,70
good,92,70
good,92,70
good,101,70
good,106,70
good,114,70
good,117,70
good,119,70
good,120,70
good,121,70
good,121,70
good,126,70
good,128,70
good,129,70
good,130,70
good,131,70
good,131,70
good,135,70
good,136,70
good,136,70
good,136,70
good,138,70
good,139,70
good,141,70
good,145,70
good,149,70
good,149,70
good,152,70
good,154,70
good,170,70
good,170,70
good,170,70
good,170,70
good,172,70
good,172,70
good,173,70
good,177,70
good,184,70
good,186,70
good,190,70
good,192,70
good,202,70
good,202,70
good,206,70
good,206,70
attention,6,67
attention,32,67
attention,36,67
attention,37,67
attention,37,67
attention,37,67
attention,42,67
attention,44,67
attention,46,67
attention,72,67
attention,75,67
attention,81,67
attention,86,67
attention,88,67
attention,92,67
attention,92,67
attention,92,67
attention,100,67
attention,101,67
attention,102,67
attention,121,67
attention,121,67
attention,125,67
attention,126,67
attention,126,67
attention,126,67
attention,127,67
attention,127,67
attention,127,67
attention,130,67
attention,130,67
attention,130,67
attention,135,67
attention,135,67
attention,136,67
attention,136,67
attention,144,67
attention,145,67
attention,145,67
attention,146,67
attention,146,67
attention,147,67
attention,148,67
attention,148,67
attention,149,67
attention,149,67
attention,151,67
attention,152,67
attention,152,67
attention,152,67
attention,153,67
attention,154,67
attention,154,67
attention,160,67
attention,161,67
attention,173,67
attention,173,67
attention,173,67
attention,174,67
attention,184,67
attention,185,67
attention,187,67
attention,189,67
attention,190,67
attention,191,67
attention,205,67
attention,208,67
objects,15,65
objects,15,65
objects,24,65
objects,26,65
objects,26,65
objects,26,65
objects,26,65
objects,27,65
objects,36,65
objects,44,65
objects,46,65
objects,46,65
objects,46,65
objects,46,65
objects,46,65
objects,47,65
objects,48,65
objects,49,65
objects,50,65
objects,53,65
objects,56,65
objects,58,65
objects,66,65
objects,66,65
objects,72,65
objects,76,65
objects,76,65
objects,82,65
objects,92,65
objects,93,65
objects,93,65
objects,93,65
objects,93,65
objects,93,65
objects,93,65
objects,93,65
objects,95,65
objects,95,65
objects,96,65
objects,110,65
objects,125,65
objects,126,65
objects,126,65
objects,127,65
objects,127,65
objects,128,65
objects,128,65
objects,129,65
objects,130,65
objects,130,65
objects,130,65
objects,130,65
objects,132,65
objects,132,65
objects,146,65
objects,146,65
objects,147,65
objects,147,65
objects,147,65
objects,149,65
objects,152,65
objects,157,65
objects,157,65
objects,161,65
objects,189,65
physical,13,65
physical,14,65
physical,15,65
physical,15,65
physical,15,65
physical,15,65
physical,16,65
physical,17,65
physical,19,65
physical,19,65
physical,24,65
physical,26,65
physical,26,65
physical,26,65
physical,40,65
physical,41,65
physical,41,65
physical,42,65
physical,42,65
physical,43,65
physical,44,65
physical,44,65
physical,44,65
physical,48,65
physical,48,65
physical,50,65
physical,59,65
physical,60,65
physical,60,65
physical,60,65
physical,63,65
physical,63,65
physical,64,65
physical,64,65
physical,66,65
physical,66,65
physical,66,65
physical,72,65
physical,77,65
physical,94,65
physical,114,65
physical,117,65
physical,126,65
physical,126,65
physical,127,65
physical,130,65
physical,132,65
physical,138,65
physical,140,65
physical,157,65
physical,158,65
physical,159,65
physical,160,65
physical,161,65
physical,161,65
physical,162,65
physical,162,65
physical,163,65
physical,169,65
physical,184,65
physical,184,65
physical,189,65
physical,189,65
physical,191,65
physical,200,65
point,11,63
point,18,63
point,18,63
point,18,63
point,18,63
point,38,63
point,39,63
point,43,63
point,49,63
point,49,63
point,49,63
point,51,63
point,52,63
point,52,63
point,53,63
point,53,63
point,58,63
point,59,63
point,59,63
point,71,63
point,72,63
point,72,63
point,75,63
point,75,63
point,75,63
point,75,63
point,75,63
point,75,63
point,88,63
point,90,63
point,92,63
point,95,63
point,95,63
point,98,63
point,98,63
point,100,63
point,102,63
point,102,63
point,102,63
point,103,63
point,116,63
point,116,63
point,121,63
point,141,63
point,144,63
point,145,63
point,146,63
point,155,63
point,156,63
point,157,63
point,170,63
point,176,63
point,176,63
point,176,63
point,177,63
point,177,63
point,179,63
point,180,63
point,181,63
point,181,63
point,182,63
point,183,63
point,190,63
use,4,63
use,10,63
use,16,63
use,30,63
use,32,63
use,36,63
use,43,63
use,44,63
use,46,63
use,46,63
use,49,63
use,50,63
use,52,63
